date,S1,S2,S3
2020/5/29,4.900208333,4.188,4.188
2020/5/30,5.798625,4.377,4.377
2020/5/31,6.035666667,5.435,5.435
2020/6/1,7.011375,5.563,5.563
2020/6/2,7.373375,6.614,6.614
2020/6/3,7.179645833,6.678,6.678
2020/6/4,8.817916667,6.793,6.793
2020/6/5,9.3923125,8.466,8.466
2020/6/6,9.081541667,8.77,8.77
2020/6/7,7.848145833,8.64,8.64
2020/6/8,7.221458333,7.141,7.141
2020/6/9,7.257833333,6.973,6.973
2020/6/10,7.203854167,6.85,6.85
2020/6/11,7.204625,6.759,6.759
2020/6/12,7.7355625,6.812,6.812
2020/6/13,7.9709375,7.265,7.265
2020/6/14,7.8295,7.593,7.593
2020/6/15,7.8098125,7.325,7.325
2020/6/16,7.596583333,7.43,7.43
2020/6/17,7.957125,7.16,7.16
2020/6/18,9.148104167,7.793,7.793
2020/6/19,9.848,8.88,8.88
2020/6/20,10.20485417,9.57,9.57
2020/6/21,8.196520833,9.75,9.75
2020/6/22,7.922479167,7.694,7.694
2020/6/23,8.650520833,7.724,7.724
2020/6/24,8.655666667,8.301,8.301
2020/6/25,9.043479167,8.285,8.285
2020/6/26,9.491520833,8.55,8.55
2020/6/27,9.806875,9.17,9.17
2020/6/28,10.00229167,9.27,9.27
2020/6/29,11.45535417,9.87,9.87
2020/6/30,10.575625,11.08,11.08
2020/7/1,9.668291667,10.06,10.06
2020/7/2,10.09633333,9.58,9.58
2020/7/3,9.694291667,9.7,9.7
2020/7/4,9.985791667,9.35,9.35
2020/7/5,11.62729167,9.9,9.9
2020/7/6,11.0575,11.51,11.51
2020/7/7,11.59145833,10.84,10.84
2020/7/8,12.00166667,11.55,11.55
2020/7/9,11.36270833,11.77,11.77
2020/7/10,10.85320833,11.21,11.21
2020/7/11,10.63375,11,11
2020/7/12,10.48252083,10.33,10.33
2020/7/13,10.41791667,10.4,10.4
2020/7/14,11.02291667,10.16,10.16
2020/7/15,11.678125,11.04,11.04
2020/7/16,10.746875,11.46,11.46
2020/7/17,9.860458333,10.52,10.52
2020/7/18,10.73129167,9.77,9.77
2020/7/19,11.580875,10.73,10.73
2020/7/20,11.45354167,11.33,11.33
2020/7/21,9.764520833,11.26,11.26
2020/7/22,9.114354167,9.74,9.74
2020/7/23,9.2986875,9.13,9.13
2020/7/24,10.10354167,9.58,9.58
2020/7/25,10.38495833,10.2,10.2
2020/7/26,10.846,10.53,10.53
2020/7/27,12.25520833,10.77,10.77
2020/7/28,12.074375,14.3,14.3
2020/7/29,10.36875,11.63,11.63
2020/7/30,10.0265,9.81,9.81
2020/7/31,11.30791667,10,10
2020/8/1,11.22627083,12.41,12.41
2020/8/2,11.58270833,13.8,13.8
2020/8/3,11.84583333,11.23,11.23
2020/8/4,11.83583333,11.47,11.47
2020/8/5,11.23083333,11.56,11.56
2020/8/6,12.00145833,11.07,11.07
2020/8/7,11.515,11.76,11.76
2020/8/8,11.35645833,11.17,11.17
2020/8/9,11.66960417,11.17,11.17
2020/8/10,12.13604167,11.32,11.32
2020/8/11,10.48916667,11.6,11.6
2020/8/12,9.081,10.02,10.02
2020/8/13,10.36654167,9.31,9.31
2020/8/14,11.27291667,10.12,10.12
2020/8/15,11.10854167,10.85,10.85
2020/8/16,8.85625,10.67,10.67
2020/8/17,7.832583333,8.7,8.7
2020/8/18,8.569145833,8.035,8.035
2020/8/19,9.120916667,8.52,8.52
2020/8/20,9.537791667,9.07,9.07
2020/8/21,10.96541667,9.66,9.66
2020/8/22,10.01229167,11.01,11.01
2020/8/23,8.3726875,10,10
2020/8/24,8.764520833,8.82,8.82
2020/8/25,9.2485625,8.88,8.88
2020/8/26,10.5923125,9.25,9.25
2020/8/27,11.890625,10.29,10.29
2020/8/28,11.1575,11.43,11.43
2020/8/29,7.939729167,10.63,10.63
2020/8/30,7.528458333,7.944,7.944
2020/8/31,8.771125,7.919,7.919
2020/9/1,9.436354167,8.76,8.76
2020/9/2,9.0221875,9.21,9.21
2020/9/3,9.800145833,8.74,8.74
2020/9/4,9.702083333,9.53,9.53
2020/9/5,10.42166667,9.46,9.46
2020/9/6,10.63960417,9.98,9.98
2020/9/7,10.40591667,10.2,10.2
2020/9/8,10.09208333,9.95,9.95
2020/9/9,9.659708333,9.76,9.76
2020/9/10,9.1643125,9.65,9.65
2020/9/11,8.822104167,9.09,9.09
2020/9/12,8.744895833,8.82,8.82
2020/9/13,9.033083333,8.87,8.87
2020/9/14,7.890833333,8.95,8.95
2020/9/15,7.027708333,7.997,7.997
2020/9/16,6.252125,7.295,7.295
2020/9/17,5.722145833,6.591,6.591
2020/9/18,6.631125,6.162,6.162
2020/9/19,7.2983125,6.905,6.905
2020/9/20,8.498854167,7.331,7.331
2020/9/21,7.509,8.273,8.273
2020/9/22,6.243645833,7.4,7.4
2020/9/23,6.2310625,6.467,6.467
2020/9/24,6.717916667,6.322,6.322
2020/9/25,7.4123125,6.792,6.792
2020/9/26,6.864625,7.221,7.221
2020/9/27,7.2644375,6.873,6.873
2020/9/28,6.947229167,7.22,7.22
2020/9/29,6.240020833,6.847,6.847
2020/9/30,6.962291667,6.195,6.195
2020/10/1,6.642958333,6.824,6.824
2020/10/2,5.863375,6.564,6.564
2020/10/3,4.886520833,5.867,5.867
2020/10/4,4.4933125,5.064,5.064
2020/10/5,4.5775,4.699,4.699
2020/10/6,4.487166667,4.753,4.753
2020/10/7,4.23775,4.534,4.534
2020/10/8,4.274625,4.427,4.427
2020/10/9,4.127145833,4.476,4.476
2020/10/10,4.092625,4.279,4.279
2020/10/11,3.853979167,4.218,4.218
2020/10/12,3.4125,3.943,3.943
2020/10/13,2.970041667,3.482,3.482
2020/10/14,2.8451875,3.13,3.13
2020/10/15,2.064958333,2.965,2.965
2020/10/16,1.5023125,2.38,2.38
2020/10/17,1.1549375,1.781,1.781
2020/10/18,0.866875,2.205,2.205
2020/10/19,0.735979167,2.213,2.213
2020/10/20,0.572083333,2.04,2.04
2020/10/21,0.461875,2.097,2.097
2020/10/22,0.433229167,1.881,1.881
2020/10/23,0.4285625,1.464,1.464
2020/10/24,0.5034375,0.954,0.954
2020/10/25,0.709291667,0.743,0.743
2020/10/26,1.147625,0.35,0.35
2020/10/27,1.029895833,0.263,0.263
2020/10/28,0.740020833,0.154,0.154
2020/10/29,0.506,0.107,0.107
2020/10/30,0.378541667,0.076,0.076
2020/10/31,0.357645833,0.127,0.127
2020/11/1,0.421583333,0.059,0.059
2020/11/2,-0.289583333,0.037,0.037
2020/11/3,-0.629395833,0.115,0.115
2020/11/4,-1.053958333,0.119,0.119
2020/11/5,-1.7334375,-0.083,-0.083
2020/11/6,-2.307416667,-0.159,-0.159
2020/11/7,-2.592916667,-0.503,-0.503
2020/11/8,-2.784458333,-0.783,-0.783
2020/11/9,-3.217041667,-0.713,-0.713
2020/11/10,-2.985208333,-0.945,-0.945
2020/11/11,-2.363708333,-1.161,-1.161
2020/11/12,-2.263729167,-1.625,-1.625
2020/11/13,-2.424104167,-2.316,-2.316
2020/11/14,-2.031041667,-2.41,-2.41
2020/11/15,-2.235166667,-2.336,-2.336
2020/11/16,-1.8348125,-2.087,-2.087
2020/11/17,-1.24575,-2.074,-2.074
2020/11/18,-1.975166667,-2.864,-2.864
2020/11/19,-3.704,-3.356,-3.356
2020/11/20,-4.2334375,-3.445,-3.445
2020/11/21,-4.3769375,-4.107,-4.107
2020/11/22,-6.399875,-4.297,-4.297
2020/11/23,-6.8963125,-4.207,-4.207
2020/11/24,-7.169770833,-4.697,-4.697
2020/11/25,-6.406145833,-4.956,-4.956
2020/11/26,-6.489145833,-4.745,-4.745
2020/11/27,-7.1179375,-4.659,-4.659
2020/11/28,-7.096395833,-4.524,-4.524
2020/11/29,-7.4359375,-4.495,-4.495
2020/11/30,-7.216729167,-4.878,-4.878
2020/12/1,-7.486604167,-5.464,-5.464
2020/12/2,-9.352083333,-5.867,-5.867
2020/12/3,-10.06104167,-6.456,-6.456
2020/12/4,-10.62229167,-7.335,-7.335
2020/12/5,-10.66791667,-7.239,-7.239
2020/12/6,-10.22677083,-7.655,-7.655
2020/12/7,-10.20104167,-7.626,-7.626
2020/12/8,-10.03520833,-7.741,-7.741
2020/12/9,-9.393479167,-7.854,-7.854
2020/12/10,-9.202520833,-7.659,-7.659
2020/12/11,-9.76458333,-7.767,-7.767
2020/12/12,-9.591333333,-8.027,-8.027
2020/12/13,-9.97625,-8.126,-8.126
2020/12/14,-11.2475,-8.098,-8.098
2020/12/15,-11.39895833,-7.85,-7.85
2020/12/16,-11.47145833,-8.684,-8.684
2020/12/17,-11.30833333,-8.818,-8.818
2020/12/18,-11.45645833,-8.912,-8.912
2020/12/19,-12.74375,-9.368,-9.368
2020/12/20,-13.201875,-9.304,-9.304
2020/12/21,-13.53895833,-9.562,-9.562
2020/12/22,-12.84020833,-9.618,-9.618
2020/12/23,-12.69875,-9.725,-9.725
2020/12/24,-12.78708333,-9.801,-9.801
2020/12/25,-12.53354167,-9.848,-9.848
2020/12/26,-12.455,-10.304,-10.304
2020/12/27,-12.011875,-10.618,-10.618
2020/12/28,-12.25416667,-10.893,-10.893
2020/12/29,-13.53416667,-10.193,-10.193
2020/12/30,-13.3125,-10.942,-10.942
2020/12/31,-13.3125,-10.942,-10.942
2021/1/1,-13.94395833,-10.57753,-10.57753
2021/1/2,-14.03666667,-10.09894,-10.09894
2021/1/3,-14.11166667,-10.24558,-10.24558
2021/1/4,-13.55479167,-10.3919,-10.3919
2021/1/5,-13.89520833,-10.17618,-10.17618
2021/1/6,-14.15416667,-10.23355,-10.23355
2021/1/7,-14.10854167,-10.24886,-10.24886
2021/1/8,-14.11145833,-11.43458,-11.43458
2021/1/9,-13.62208333,-11.63284,-11.63284
2021/1/10,-12.25729167,-12.20484,-12.20484
2021/1/11,-14.41229167,-12.19854,-12.19854
2021/1/12,-14.35895833,-12.2433,-12.2433
2021/1/13,-13.86270833,-12.02123,-12.02123
2021/1/14,-12.680625,-11.36286,-11.36286
2021/1/15,-12.03833333,-10.66034,-10.66034
2021/1/16,-11.95958333,-11.33479,-11.33479
2021/1/17,-13.7475,-10.66701,-10.66701
2021/1/18,-12.51625,-9.682,-9.682
2021/1/19,-12.27854167,-10.36593,-10.36593
2021/1/20,-12.34083333,-10.31597,-10.31597
2021/1/21,-11.98854167,-10.61493,-10.61493
2021/1/22,-11.89458333,-10.8876,-10.8876
2021/1/23,-11.93875,-10.5088,-10.5088
2021/1/24,-11.856875,-9.90293,-9.90293
2021/1/25,-13.588125,-9.89405,-9.89405
2021/1/26,-13.87916667,-9.76369,-9.76369
2021/1/27,-13.60895833,-9.46085,-9.46085
2021/1/28,-13.60854167,-10.00646,-10.00646
2021/1/29,-13.335,-10.52251,-10.52251
2021/1/30,-13.52958333,-11.01471,-11.01471
2021/1/31,-13.58479167,-11.98096,-11.98096
2021/2/1,-13.22583333,-11.97078,-11.97078
2021/2/2,-12.6675,-10.88575,-10.88575
2021/2/3,-11.73916667,-11.39408,-11.39408
2021/2/4,-10.77375,-11.923,-11.923
2021/2/5,-11.53458333,-11.0956,-11.0956
2021/2/6,-11.15366667,-10.41245,-10.41245
2021/2/7,-11.21354167,-10.34103,-10.34103
2021/2/8,-10.23252083,-9.88282,-9.88282
2021/2/9,-9.3830625,-9.78569,-9.78569
2021/2/10,-8.279729167,-10.61653,-10.61653
2021/2/11,-7.528875,-10.78034,-10.78034
2021/2/12,-7.382145833,-10.41532,-10.41532
2021/2/13,-8.1461875,-9.50653,-9.50653
2021/2/14,-8.5780625,-8.62896,-8.62896
2021/2/15,-9.08575,-8.78387,-8.78387
2021/2/16,-9.265604167,-8.14073,-8.14073
2021/2/17,-9.118,-7.56027,-7.56027
2021/2/18,-8.700104167,-8.46755,-8.46755
2021/2/19,-8.064104167,-8.77827,-8.77827
2021/2/20,-7.795208333,-8.60589,-8.60589
2021/2/21,-6.674229167,-8.89773,-8.89773
2021/2/22,-5.7561875,-9.00388,-9.00388
2021/2/23,-5.361520833,-8.04103,-8.04103
2021/2/24,-5.020875,-7.48132,-7.48132
2021/2/25,-4.354791667,-8.11624,-8.11624
2021/2/26,-4.066541667,-7.73049,-7.73049
2021/2/27,-3.745416667,-6.83415,-6.83415
2021/2/28,-4.796291667,-6.84531,-6.84531
2021/3/1,-5.893854167,-5.94677,-5.94677
2021/3/2,-6.744354167,-5.78907,-5.78907
2021/3/3,-6.953395833,-5.46549,-5.46549
2021/3/4,-6.2914375,-4.70866,-4.70866
2021/3/5,-5.718541667,-4.90525,-4.90525
2021/3/6,-4.5321875,-4.1219,-4.1219
2021/3/7,-5.271354167,-4.17892,-4.17892
2021/3/8,-4.614458333,-4.32423,-4.32423
2021/3/9,-3.638,-4.72321,-4.72321
2021/3/10,-3.130895833,-4.72545,-4.72545
2021/3/11,-3.442541667,-4.84784,-4.84784
2021/3/12,-2.477020833,-4.3937,-4.3937
2021/3/13,-1.705958333,-3.64114,-3.64114
2021/3/14,-1.534979167,-3.45204,-3.45204
2021/3/15,-1.315979167,-2.55964,-2.55964
2021/3/16,-0.7225625,-2.34472,-2.34472
2021/3/17,-0.410854167,-2.10938,-2.10938
2021/3/18,-0.216270833,-2.20002,-2.20002
2021/3/19,-0.170416667,-2.31015,-2.31015
2021/3/20,-1.296125,-3.19016,-3.19016
2021/3/21,-3.058625,-2.29156,-2.29156
2021/3/22,-2.625145833,-2.56659,-2.56659
2021/3/23,-1.708604167,-2.34013,-2.34013
2021/3/24,-1.044041667,-1.7489,-1.7489
2021/3/25,-0.426895833,-1.96673,-1.96673
2021/3/26,-0.278333333,-1.65954,-1.65954
2021/3/27,-0.2205625,-1.19715,-1.19715
2021/3/28,-0.200458333,-1.47093,-1.47093
2021/3/29,-0.230270833,-0.96209,-0.96209
2021/3/30,0.064854167,-0.8204,-0.8204
2021/3/31,0.042791667,-0.76571,-0.76571
2021/4/1,-0.043020833,-0.45105,-0.45105
2021/4/2,-0.1138125,-0.23735,-0.23735
2021/4/3,-0.102375,0.16934,0.16934
2021/4/4,-0.0360625,-0.31649,-0.31649
2021/4/5,0.116895833,-0.05829,-0.05829
2021/4/6,0.130791667,-0.4145,-0.4145
2021/4/7,0.447583333,-0.06605,-0.06605
2021/4/8,0.803375,-0.04337,-0.04337
2021/4/9,1.198270833,0.244,0.244
2021/4/10,0.45425,0.293,0.293
2021/4/11,0.648708333,0.163,0.163
2021/4/12,0.586020833,0.146,0.146
2021/4/13,0.842520833,0.127,0.127
2021/4/14,0.3994375,0.168,0.168
2021/4/15,0.488916667,0.121,0.121
2021/4/16,0.9945625,0.074,0.074
2021/4/17,1.721041667,0.101,0.101
2021/4/18,1.77525,0.28,0.28
2021/4/19,1.561520833,0.33,0.33
2021/4/20,1.781291667,0.31,0.31
2021/4/21,2.846395833,0.398,0.398
2021/4/22,3.982875,0.537,0.537
2021/4/23,3.824291667,1.02,1.02
2021/4/24,2.421625,0.94,0.94
2021/4/25,1.2318125,0.416,0.416
2021/4/26,0.9358125,0.25,0.25
2021/4/27,0.545354167,0.241,0.241
2021/4/28,0.315645833,0.225,0.225
2021/4/29,1.2266875,0.187,0.187
2021/4/30,3.021666667,0.465,0.465
2021/5/1,3.9271875,1.29,1.29
2021/5/2,5.503104167,1.353,1.353
2021/5/3,5.1845,2.331,2.331
2021/5/4,3.8198125,2.003,2.003
2021/5/5,3.531916667,1.311,1.311
2021/5/6,4.169083333,1.387,1.387
2021/5/7,5.4036875,1.879,1.879
2021/5/8,6.7393125,2.699,2.699
2021/5/9,7.361395833,3.634,3.634
2021/5/10,5.859395833,4.03,4.03
2021/5/11,5.38175,2.941,2.941
2021/5/12,6.9224375,3.033,3.033
2021/5/13,8.095125,4.365,4.365
2021/5/14,5.9196875,5.326,5.326
2021/5/15,4.113645833,3.28,3.28
2021/5/16,3.609708333,2.205,2.205
2021/5/17,3.940208333,2.033,2.033
2021/5/18,3.632583333,2.436,2.436
2021/5/19,3.867979167,1.906,1.906
2021/5/20,4.9969375,2.302,2.302
2021/5/21,5.550729167,3.375,3.375
2021/5/22,4.716041667,3.777,3.777
2021/5/23,3.851208333,3.233,3.233
2021/5/24,4.92875,2.728,2.728
2021/5/25,6.221208333,3.454,3.454
2021/5/26,6.955083333,4.509,4.509
2021/5/27,8.4463125,5.277,5.277
2021/5/28,8.354083333,6.582,6.582
2021/5/29,7.086,6.623,6.623
2021/5/30,7.748770833,5.801,5.801
2021/5/31,9.102145833,6.294,6.294
2021/6/1,9.048125,7.381,7.381
2021/6/2,9.431666667,7.382,7.382
2021/6/3,8.871479167,7.762,7.762
2021/6/4,9.365895833,7.374,7.374
2021/6/5,10.127625,7.787,7.787
2021/6/6,10.60770833,8.53,8.53
2021/6/7,8.5648125,8.91,8.91
2021/6/8,8.171791667,7.418,7.418
2021/6/9,7.914604167,7.047,7.047
2021/6/10,7.876020833,6.833,6.833
2021/6/11,7.1949375,6.645,6.645
2021/6/12,7.366333333,6.239,6.239
2021/6/13,6.507125,6.349,6.349
2021/6/14,7.260958333,5.699,5.699
2021/6/15,7.683354167,6.374,6.374
2021/6/16,7.04375,6.661,6.661
2021/6/17,8.339145833,6.29,6.29
2021/6/18,7.581208333,7.422,7.422
2021/6/19,6.692333333,6.794,6.794
2021/6/20,6.888166667,9.03795,9.03795
2021/6/21,8.644666667,10.31073,10.31073
2021/6/22,9.6984375,10.42823,10.42823
2021/6/23,9.741666667,8.68528,8.68528
2021/6/24,8.764583333,8.57559,8.57559
2021/6/25,8.302791667,8.67051,8.67051
2021/6/26,9.633875,9.19179,9.19179
2021/6/27,9.912854167,10.0414,10.0414
2021/6/28,10.57791667,10.61554,10.61554
2021/6/29,10.31072917,10.683,10.683
2021/6/30,10.18510417,10.79975,10.79975
2021/7/1,8.795083333,10.88944,10.88944
2021/7/2,8.7768125,10.42405,10.42405
2021/7/3,10.39166667,9.92436,9.92436
2021/7/4,10.922,10.17124,10.17124
2021/7/5,12.18166667,9.67757,9.67757
2021/7/6,11.77833333,10.22678,10.22678
2021/7/7,11.54891667,11.1754,11.1754
2021/7/8,13.39520833,10.72968,10.72968
2021/7/9,13.416875,10.84115,10.84115
2021/7/10,11.42416667,11.10881,11.10881
2021/7/11,10.421875,11.08645,11.08645
2021/7/12,11.04914583,10.65411,10.65411
2021/7/13,11.584375,10.41824,10.41824
2021/7/14,11.60875,10.22242,10.22242
2021/7/15,11.71125,10.56457,10.56457
2021/7/16,13.2225,11.19706,11.19706
2021/7/17,13.88145833,10.97366,10.97366
2021/7/18,14.314375,10.61493,10.61493
2021/7/19,14.71833333,10.12139,10.12139
2021/7/20,13.18958333,10.93716,10.93716
2021/7/21,14.2875,10.96347,10.96347
2021/7/22,14.52208333,10.49619,10.49619
2021/7/23,15.17541667,9.77592,9.77592
2021/7/24,14.60145833,9.73958,9.73958
2021/7/25,13.051875,10.34074,10.34074
2021/7/26,11.91958333,10.74498,10.74498
2021/7/27,11.40958333,10.93205,10.93205
2021/7/28,11.01710417,12.20548,12.20548
2021/7/29,12.33041667,13.21537,13.21537
2021/7/30,12.92166667,11.5537,11.5537
2021/7/31,12.93625,10.70399,10.70399
2021/8/1,13.71708333,11.30499,11.30499
2021/8/2,12.24241379,12.52248,12.52248
2021/8/3,11.75,12.45344,12.45344
2021/8/4,11.56,11.05534,11.05534
2021/8/5,12.24,11.38854,11.38854
2021/8/6,11.7,11.5555,11.5555
2021/8/7,12.46,11.20871,11.20871
2021/8/8,10.58,10.49,10.49
2021/8/9,10.68,10.41,10.41
2021/8/10,11,10.55,10.55
2021/8/11,11.08,10.71,10.71
2021/8/12,10.85,10.41,10.41
2021/8/13,12.09,11.27,11.27
2021/8/14,12.16,11.48,11.48
2021/8/15,11.86,11.31,11.31
2021/8/16,12.17,11.63,11.63
2021/8/17,12.68,12.14,12.14
2021/8/18,12.14,11.75,11.75
2021/8/19,11.85,11.44,11.44
2021/8/20,12.46,11.83,11.83
2021/8/21,12.59,11.91,11.91
2021/8/22,13.09,12.44,12.44
2021/8/23,12.34,11.87,11.87
2021/8/24,10.95,10.61,10.61
2021/8/25,10.06,9.64,9.64
2021/8/26,9.15,8.86,8.86
2021/8/27,8.72,8.5,8.5
2021/8/28,9.19,8.87,8.87
2021/8/29,8.34,8.219,8.219
2021/8/30,8.54,8.33,8.33
2021/8/31,8.88,8.6,8.6
2021/9/1,9.81,9.28,9.28
2021/9/2,10.71,9.99,9.99
2021/9/3,10.16,9.74,9.74
2021/9/4,9.44,9.1,9.1
2021/9/5,9.79,9.24,9.24
2021/9/6,9.19,8.81,8.81
2021/9/7,8.58,8.266,8.266
2021/9/8,9.35,8.87,8.87
2021/9/9,9.13,8.69,8.69
2021/9/10,8.87,8.43,8.43
2021/9/11,9.6,8.95,8.95
2021/9/12,10.68,9.85,9.85
2021/9/13,10.54,9.93,9.93
2021/9/14,7.953,8.099,8.099
2021/9/15,7.903,7.866,7.866
2021/9/16,7.547,7.342,7.342
2021/9/17,8.54,7.982,7.982
2021/9/18,8.21,7.822,7.822
2021/9/19,7.241,7.088,7.088
2021/9/20,6.191,6.258,6.258
2021/9/21,5.918,5.899,5.899
2021/9/22,6.329,6.258,6.258
2021/9/23,6.713,6.716,6.716
2021/9/24,6.781,6.818,6.818
2021/9/25,7.198,7.078,7.078
2021/9/26,7.418,7.359,7.359
2021/9/27,7.091,7.073,7.073
2021/9/28,6.321,6.49,6.49
2021/9/29,6.02,6.168,6.168
2021/9/30,6.116,6.133,6.133
2021/10/1,5.962,5.941,5.941
2021/10/2,6.201,6.074,6.074
2021/10/3,6.017,6.026,6.026
2021/10/4,6.122,6.155,6.155
2021/10/5,3.926,6.26757,6.26757
2021/10/6,3.819,5.66925,5.66925
2021/10/7,3.71,5.69533,5.69533
2021/10/8,3.203,5.40463,5.40463
2021/10/9,2.505,4.32849,4.32849
2021/10/10,2.218,4.10243,4.10243
2021/10/11,2.016,3.99422,3.99422
2021/10/12,2.29,3.31589,3.31589
2021/10/13,1.703,2.88047,2.88047
2021/10/14,1.184,2.7729,2.7729
2021/10/15,1.302,2.76759,2.76759
2021/10/16,1.618,2.90812,2.90812
2021/10/17,1.738,2.83657,2.83657
2021/10/18,1.591,2.33533,2.33533
2021/10/19,1.606,2.41097,2.41097
2021/10/20,1.183,2.17497,2.17497
2021/10/21,1.06,2.43403,2.43403
2021/10/22,0.451,2.22496,2.22496
2021/10/23,0.101,1.8876,1.8876
2021/10/24,-0.031,1.30683,1.30683
2021/10/25,-0.211,1.0595,1.0595
2021/10/26,-0.582,0.53771,0.53771
2021/10/27,-0.736,0.40076,0.40076
2021/10/28,-0.776,0.22636,0.22636
2021/10/29,-0.92,0.25779,0.25779
2021/10/30,-0.987,0.27373,0.27373
2021/10/31,-1.123,0.40361,0.40361
2021/11/1,-0.956,0.19787,0.19787
2021/11/2,-0.634,-0.06602,-0.06602
2021/11/3,-0.429,-0.05275,-0.05275
2021/11/4,-0.445,0.02523,0.02523
2021/11/5,-1.084,0.02012,0.02012
2021/11/6,-1.633,0.14081,0.14081
2021/11/7,-2.342,-0.07607,-0.07607
2021/11/8,-3.131,-0.35262,-0.35262
2021/11/9,-3.186,-0.1968,-0.1968
2021/11/10,-2.239,-1.0723,-1.0723
2021/11/11,-3.863,-0.76044,-0.76044
2021/11/12,-4.587,-1.32567,-1.32567
2021/11/13,-4.913,-2.16658,-2.16658
2021/11/14,-4.785,-2.40834,-2.40834
2021/11/15,-5.402,-2.05205,-2.05205
2021/11/16,-5.852,-1.56132,-1.56132
2021/11/17,-6.007,-1.61386,-1.61386
2021/11/18,-6.639,-2.56169,-2.56169
2021/11/19,-7.216,-3.05317,-3.05317
2021/11/20,-7.413,-3.24081,-3.24081
2021/11/21,-8.944,-3.57514,-3.57514
2021/11/22,-9.586,-3.56415,-3.56415
2021/11/23,-9.245,-3.65406,-3.65406
2021/11/24,-8.779,-4.57253,-4.57253
2021/11/25,-9.208,-4.82976,-4.82976
2021/11/26,-8.879,-4.50151,-4.50151
2021/11/27,-9.197,-4.23379,-4.23379
2021/11/28,-8.17,-4.23901,-4.23901
2021/11/29,-7.567,-4.37298,-4.37298
2021/11/30,-7.689,-4.99231,-4.99231
2021/12/1,-8.247,-5.41399,-5.41399
2021/12/2,-8.041,-6.09033,-6.09033
2021/12/3,-8.897,-6.44049,-6.44049
2021/12/4,-10.744,-6.86278,-6.86278
2021/12/5,-10.591,-6.81536,-6.81536
2021/12/6,-11.967,-6.88994,-6.88994
2021/12/7,-11.827,-6.84813,-6.84813
2021/12/8,-12.147,-6.8263,-6.8263
2021/12/9,-12.821,-6.78876,-6.78876
2021/12/10,-12.656,-6.60755,-6.60755
2021/12/11,-12.791,-6.58989,-6.58989
2021/12/12,-12.531,-7.06414,-7.06414
2021/12/13,-12.293,-7.27484,-7.27484
